20.6066570	-103.4173049	-0.2490097	4.95	11.1945800
20.6066551	-103.4173049	-0.2873189	5.05	11.6764831
20.6066551	-103.4173049	-0.3567543	5.08	11.8611297
20.6066551	-103.4173049	-0.2753472	4.95	12.0513610
20.6066532	-103.4173049	-0.1987289	5.10	12.0530853
20.6066532	-103.4173049	-0.0383092	4.98	12.1584472
20.6066551	-103.4173049	-0.2873189	4.95	11.4978332
20.6066551	-103.4173126	-0.7374517	5.10	8.8779754
20.6066570	-103.4173126	-1.1133605	4.83	6.0001983
20.6066570	-103.4173126	-0.8739281	5.13	5.3356475
20.6066570	-103.4173126	1.7191244	4.95	5.7943420
20.6066608	-103.4173126	1.1708242	5.10	6.8445281
20.6066627	-103.4173126	-0.3208394	4.90	7.6840209
20.6066646	-103.4173126	0.2370380	4.98	8.2294006
20.6066646	-103.4173126	0.8858998	4.95	5.8208770
20.6066665	-103.4173126	0.2585870	5.13	6.0895996
20.6066684	-103.4173126	0.0957730	4.93	10.8065338
20.6066741	-103.4173126	0.3184451	4.98	22.5412902
20.6066761	-103.4173126	0.6967482	5.03	39.7910766
20.6066799	-103.4173126	1.2091335	4.98	60.3934249
20.6066818	-103.4173126	1.2187107	4.95	81.4375457
20.6066837	-103.4173126	0.4429499	4.98	95.8460998
20.6066837	-103.4173126	0.3064734	5.05	98.3343048
20.6066818	-103.4173202	0.0430978	5.05	95.4783859
20.6066799	-103.4173202	-0.7853382	4.98	94.2839965
20.6066761	-103.4173202	0.4046407	5.13	94.9277877
20.6066761	-103.4173202	1.6185627	5.00	96.6882171
20.6066761	-103.4173278	-0.4525272	4.95	97.9820404
20.6066722	-103.4173278	0.5171740	4.98	99.6775131
20.6066703	-103.4173278	0.8858998	4.98	96.4669647
20.6066646	-103.4173278	-0.8619565	4.95	93.8978424
20.6066608	-103.4173355	0.4381612	4.98	95.4688568
20.6066570	-103.4173355	-0.8619565	5.08	97.5548248
20.6066551	-103.4173355	-0.6009753	4.95	97.1356353
20.6066455	-103.4173355	0.1484481	5.10	95.4505844
20.6066417	-103.4173355	-0.3567543	4.85	93.6619033
20.6066341	-103.4173355	1.6065912	4.98	96.0260848
20.6066303	-103.4173355	-0.7901268	4.93	98.4968719
20.6066265	-103.4173431	-1.2761745	5.08	99.0561370
20.6066207	-103.4173431	0.3280224	5.05	97.7584075
20.6066169	-103.4173507	-0.4908364	4.95	96.4225082
20.6066131	-103.4173507	1.5443387	5.05	96.3884811
20.6066150	-103.4173583	-0.7949155	5.05	98.2314300
20.6066150	-103.4173583	-1.2067391	5.08	98.3806457
20.6066131	-103.4173660	-0.2705586	4.98	97.1918716
20.6066112	-103.4173660	-0.3304167	4.93	94.8219985
20.6066131	-103.4173660	1.2139221	4.95	96.2921142
20.6066150	-103.4173736	-0.7398461	5.05	98.2087402
20.6066131	-103.4173736	-0.5794263	5.08	99.7943191
20.6066150	-103.4173736	0.1867572	4.93	97.7812271
20.6066169	-103.4173736	-0.2202778	5.08	95.6772842
20.6066207	-103.4173736	0.7111142	4.93	95.9988250
20.6066265	-103.4173736	-0.5890036	5.05	98.3425064
20.6066322	-103.4173736	0.4549215	5.10	98.3690795
20.6066341	-103.4173736	0.1436594	5.05	95.8713836
20.6066360	-103.4173812	0.2418267	4.95	95.4895477
20.6066360	-103.4173812	1.2234994	4.98	97.7404251
20.6066379	-103.4173812	-0.4190067	4.90	99.7630157
20.6066360	-103.4173889	1.2785688	5.08	98.4570617
20.6066379	-103.4173889	-0.2921075	4.95	95.3033752
20.6066398	-103.4173889	0.0335205	4.98	94.5697326
20.6066455	-103.4173889	0.4692874	5.05	97.2161331
20.6066493	-103.4173889	0.1436594	4.93	98.9308166
20.6066513	-103.4173965	1.5802536	5.13	97.4953002
20.6066551	-103.4173965	-0.6991425	4.95	96.0791320
20.6066570	-103.4173965	-1.2570199	4.95	95.3030090
20.6066570	-103.4173965	0.3399940	5.10	96.5235824
20.6066608	-103.4173965	0.4214010	4.65	99.5949325
20.6066627	-103.4174041	2.7319233	5.18	96.6961669
20.6066665	-103.4174041	-0.4142180	5.05	95.9301071
20.6066665	-103.4174041	-0.3495713	5.13	95.4793090
20.6066684	-103.4174041	0.6584391	4.95	96.7879333
20.6066703	-103.4174041	-0.2442210	5.13	99.1307907
20.6066722	-103.4174118	2.8707941	4.93	96.2585830
20.6066722	-103.4174118	-0.5746377	4.98	95.4854812
20.6066741	-103.4174118	-1.5491274	4.93	95.8912429
20.6066741	-103.4174118	1.3001177	5.00	96.9094161
20.6066741	-103.4174118	0.0861957	5.05	98.9300689
20.6066741	-103.4174118	1.1420923	4.95	96.4087524
20.6066741	-103.4174194	-0.7350574	5.10	94.6960601
20.6066722	-103.4174194	-0.9337862	4.93	96.3817977
20.6066722	-103.4174270	1.1995562	4.93	98.0512466
20.6066703	-103.4174270	0.5243569	5.08	99.9439697
20.6066722	-103.4174270	1.8771497	5.05	97.0248870
20.6066703	-103.4174346	-0.5267512	5.08	94.8670272
20.6066684	-103.4174346	-0.6344958	4.83	94.6224365
20.6066684	-103.4174423	-0.2178834	4.98	97.6944503
20.6066665	-103.4174423	-0.4573158	5.21	99.0298080
20.6066665	-103.4174423	2.2578473	4.85	97.2536392
20.6066665	-103.4174499	0.2514040	5.05	96.2855453
20.6066627	-103.4174499	-0.4956250	4.95	95.9218902
20.6066627	-103.4174575	-0.1268991	5.05	97.8727111
20.6066627	-103.4174575	-0.0550694	5.05	99.6029052
20.6066608	-103.4174575	1.7023642	5.08	97.3365249
20.6066570	-103.4174575	-0.5459058	5.08	93.4226837
20.6066551	-103.4174575	-0.3998521	4.98	93.4008331
20.6066532	-103.4174575	0.2322494	4.83	96.9513626
20.6066513	-103.4174652	-0.3519656	4.93	98.0739974
20.6066474	-103.4174652	0.7973098	5.21	97.4759368
20.6066436	-103.4174728	0.5698490	4.93	95.3671569
20.6066360	-103.4174728	-0.2873189	4.95	93.9141921
20.6066284	-103.4174804	1.0056159	5.10	96.1127014
20.6066226	-103.4174804	-0.5890036	4.93	97.5628433
20.6066169	-103.4174880	-0.1005616	5.08	97.1144104
20.6066150	-103.4174880	0.5243569	4.98	94.8820953
20.6066112	-103.4174957	-0.0861957	4.93	91.8858642
20.6066093	-103.4174957	1.5251841	5.08	93.8062591
20.6066074	-103.4174957	-0.3016848	4.93	96.5308685
20.6065998	-103.4174957	0.6105525	4.98	95.6738357
20.6065940	-103.4175109	0.6392845	5.08	93.7208938
20.6065883	-103.4175109	-0.0239432	4.95	92.5579299
20.6065807	-103.4175033	1.2402596	5.00	93.9226760
20.6065731	-103.4175109	-0.6249185	4.98	96.0189132
20.6065731	-103.4175186	1.0798399	5.10	95.6343688
20.6065692	-103.4175262	1.3312439	4.95	92.9791412
20.6065692	-103.4175338	0.4166123	4.98	92.6759033
20.6065788	-103.4175338	0.5626661	5.10	95.2813186
20.6065864	-103.4175415	-0.6153412	5.00	96.4909057
20.6065940	-103.4175491	1.2713859	4.93	95.4000778
20.6065979	-103.4175567	-0.0790127	4.98	94.5894241
20.6066055	-103.4175643	0.2130948	5.13	94.1405105
20.6066074	-103.4175720	0.1101389	4.93	95.1118621
20.6066036	-103.4175796	-0.5866093	5.10	98.2097854
20.6066074	-103.4175872	2.8109359	5.00	96.9756927
20.6065979	-103.4175796	-0.1149275	4.85	94.9597854
20.6065902	-103.4175796	-0.3926691	5.00	94.3259429
20.6065826	-103.4175720	0.7446347	4.95	97.0819778
20.6065788	-103.4175720	0.0885900	5.13	98.0942840
20.6065807	-103.4175720	1.9202475	4.95	95.9991531
20.6065845	-103.4175720	-0.6823822	4.98	95.1734771
20.6065940	-103.4175796	0.0838013	4.95	95.0400924
20.6065921	-103.4175720	0.3543599	4.95	98.2842483
20.6065883	-103.4175720	-0.1125332	5.10	99.7356491
20.6065845	-103.4175720	1.6185627	4.98	95.9903945
20.6065788	-103.4175720	-0.7494234	5.05	96.0471115
20.6065788	-103.4175720	-1.7287016	4.95	97.3209381
20.6065826	-103.4175720	0.9457579	5.10	99.2077255
20.6065883	-103.4175949	0.6943539	4.98	99.9918670
20.6065940	-103.4175720	1.4533544	4.93	96.7740249
20.6065979	-103.4175720	-1.0104045	5.08	98.5429840
20.6066017	-103.4175720	-1.0894173	5.00	102.0945434
20.6066017	-103.4175720	1.6041969	4.95	102.7874374
20.6066074	-103.4175720	0.9720954	5.10	104.4486083
20.6066093	-103.4175720	0.8523793	4.95	100.3825912
20.6066150	-103.4175720	-0.6728050	5.10	99.7170257
20.6066131	-103.4175720	1.7909541	4.98	100.3254623
20.6066284	-103.4175720	0.6943539	4.98	101.1825561
20.6066379	-103.4175872	0.5530888	4.98	100.6553192
20.6067123	-103.4175415	0.2849245	4.85	98.3029861
20.6067428	-103.4175338	-0.1795743	5.08	97.0092391
20.6067638	-103.4175415	2.6984028	5.05	97.3895111
20.6067810	-103.4175491	-0.5674547	5.08	98.1525039
20.6067924	-103.4175567	-0.8619565	4.83	98.0659332
20.6067981	-103.4175720	-0.1676027	5.10	95.1716537
20.6068000	-103.4175720	-0.3974578	4.95	94.5341873
20.6067943	-103.4175796	2.2889735	5.05	95.9938735
20.6067771	-103.4175872	-0.7398461	4.98	98.3462600
20.6067676	-103.4176025	-1.5012409	4.95	97.9550399
20.6067600	-103.4176101	-0.7805495	5.05	96.5152282
20.6067543	-103.4176177	-0.9960387	5.08	95.0483703
20.6067447	-103.4176177	1.0295591	4.93	97.2567672
20.6067371	-103.4176254	-1.0702626	5.05	99.2838592
20.6067333	-103.4176330	-0.9481522	4.95	99.3979492
20.6067276	-103.4176406	0.2202778	5.00	96.7241897
20.6067237	-103.4176483	-0.2083062	4.93	95.9093475
20.6067199	-103.4176559	1.1588526	5.08	98.0686569
20.6067237	-103.4176559	-1.2857518	4.95	101.1140670
20.6067256	-103.4176559	-0.7135085	5.08	100.1746749
20.6067276	-103.4176559	-0.5746377	4.85	97.6264114
20.6067256	-103.4176635	-1.0774456	5.08	96.5968475
20.6067256	-103.4176635	1.1516697	4.98	98.5346679
20.6067237	-103.4176712	-1.0894173	4.93	100.8227615
20.6067199	-103.4176788	-0.7350574	5.10	102.7556152
20.6067180	-103.4176788	-0.0023943	5.10	99.9439849
20.6067161	-103.4176864	-0.6799879	4.95	96.6181488
20.6067123	-103.4176864	2.3177053	4.85	97.9878387
20.6067142	-103.4176864	-0.6847766	5.08	99.3450927
20.6067123	-103.4176940	-0.9768840	5.08	100.0102157
20.6067161	-103.4176940	-0.2537983	4.95	97.4227523
20.6067199	-103.4176940	-0.4597102	4.95	96.1947631
20.6067237	-103.4176940	2.2698187	5.21	97.1258316
20.6067256	-103.4176940	-0.3280224	5.00	99.3454284
20.6067276	-103.4176940	-1.0151932	4.95	100.4341735
20.6067314	-103.4177017	0.3112621	4.93	96.1022796
20.6067314	-103.4177017	-0.2250664	5.13	94.5408248
20.6067333	-103.4177017	3.3592362	4.95	95.2941589
20.6067371	-103.4177093	0.5602717	5.08	96.8960266
20.6067371	-103.4177093	0.2202778	4.95	98.1031112
20.6067390	-103.4177093	-0.2130948	4.95	97.4679946
20.6067409	-103.4177169	-1.5587047	5.08	96.5882110
20.6067428	-103.4177169	0.9577295	4.93	98.0601425
20.6067409	-103.4177246	0.6871709	5.10	99.3031387
20.6067409	-103.4177246	-0.2322494	4.98	99.8401031
20.6067390	-103.4177246	-0.4692874	4.90	97.4418106
20.6067371	-103.4177322	-1.7598279	5.10	97.4017257
20.6067371	-103.4177322	-1.6257457	4.95	99.2938003
20.6067390	-103.4177322	1.1373037	4.95	99.9773101
20.6067409	-103.4177322	0.0287319	5.00	100.9486236
20.6067409	-103.4177322	0.2945018	5.08	99.1384582
20.6067409	-103.4177398	0.0718297	4.98	96.5305862
20.6067428	-103.4177398	-0.8858998	4.98	97.8428192
20.6067409	-103.4177474	1.5132125	4.93	101.9494094
20.6067428	-103.4177474	-0.7637892	5.08	104.1964416
20.6067409	-103.4177474	-0.6440731	4.98	104.4882812
20.6067409	-103.4177474	-0.6560447	5.10	102.7041168
20.6067409	-103.4177551	-0.7566063	4.95	101.5357513
20.6067409	-103.4177551	0.3016848	4.95	103.9743804
20.6067409	-103.4177551	0.2370380	5.08	106.6921005
20.6067409	-103.4177551	0.1676027	5.10	105.8098526
20.6067409	-103.4177551	0.3663315	4.85	95.7273635
20.6067371	-103.4177551	0.1867572	5.13	75.3386917
20.6067352	-103.4177551	0.0718297	4.95	52.9937896
20.6067333	-103.4177551	0.0407035	4.98	33.6369476
20.6067314	-103.4177551	-0.2418267	5.00	21.2056121
20.6067314	-103.4177551	-0.2490097	4.95	14.5314331
20.6067333	-103.4177551	-0.3902748	5.08	13.7182464
20.6067333	-103.4177551	-0.3495713	4.95	13.2824554
20.6067314	-103.4177551	-0.5913980	4.95	13.1559448
20.6067314	-103.4177551	-0.4908364	5.08	12.9438476
20.6067295	-103.4177551	-0.5219626	4.95	12.3424530
20.6067295	-103.4177551	-0.5483002	4.98	12.7452545
20.6067256	-103.4177474	-0.9912501	5.10	11.7720489
20.6067256	-103.4177474	-0.8811112	4.85	11.0651245
20.6067256	-103.4177551	-0.3304167	5.00	11.6349945
20.6067295	-103.4177551	-0.2202778	5.08	13.9836883
20.6067314	-103.4177551	-0.6967482	4.93	15.0633544
20.6067371	-103.4177551	-0.0071830	5.10	15.2546844
20.6067428	-103.4177551	0.1963345	4.93	15.1262512
20.6067504	-103.4177551	-0.5123853	4.98	12.2995452
20.6067523	-103.4177551	1.0127989	4.93	12.7979583
20.6067562	-103.4177551	-0.3112621	5.08	14.3692169
20.6067562	-103.4177551	-0.4285840	4.90	16.1337738
20.6067562	-103.4177551	0.3304167	5.08	13.6365051
20.6067562	-103.4177551	-0.5004137	4.98	11.5722656
20.6067562	-103.4177551	1.8795441	4.90	14.9342651
20.6067581	-103.4177551	-0.4908364	5.05	14.3729248
20.6067619	-103.4177551	-1.3096951	5.05	15.5264739
20.6067657	-103.4177551	0.1484481	4.93	13.4976501
20.6067657	-103.4177551	-0.7326631	5.03	11.4836730
20.6067657	-103.4177551	1.8986987	4.98	12.7547149
20.6067676	-103.4177551	-0.1340821	5.03	13.6756134
20.6067676	-103.4177551	-0.4142180	4.93	14.6937408
20.6067695	-103.4177551	-0.3112621	5.03	12.5686798
20.6067714	-103.4177551	-0.8404076	5.18	11.2145690
20.6067733	-103.4177551	2.4709420	4.93	12.1103210
20.6067771	-103.4177474	1.1396980	4.93	13.3352508
20.6067771	-103.4177474	0.5411171	5.05	14.1014709
20.6067810	-103.4177474	1.6520833	5.08	10.5812225
20.6067829	-103.4177474	-0.5650604	4.95	10.5462341
20.6067829	-103.4177474	1.1899788	4.95	11.7386932
20.6067848	-103.4177474	1.8005313	5.05	12.8737030
20.6067867	-103.4177474	0.2825302	5.03	13.9634399
20.6067886	-103.4177398	1.0319535	4.95	9.8565826
20.6067905	-103.4177398	-1.0127989	5.05	8.4126892
20.6067943	-103.4177398	0.1460537	4.90	9.7145538
20.6067962	-103.4177322	1.1971617	5.08	11.1601867
20.6067981	-103.4177322	0.5578774	4.90	13.7533111
20.6068038	-103.4177322	2.4757306	5.08	10.4016876
20.6068058	-103.4177322	-0.8284360	4.95	9.8399047
20.6068096	-103.4177322	-0.2849245	5.08	9.4623260
20.6068153	-103.4177322	-0.4764704	4.95	11.0480499
20.6068172	-103.4177322	-0.8547736	5.10	12.5329742
20.6068191	-103.4177322	0.4668931	4.95	10.8523712
20.6068210	-103.4177322	0.6464674	5.05	8.6296844
20.6068229	-103.4177322	-0.4932307	5.08	7.6075439
20.6068248	-103.4177322	1.2737802	5.08	9.9055328
20.6068248	-103.4177322	2.3464372	4.93	10.7761993
20.6068267	-103.4177322	0.3806975	5.05	10.8953399
20.6068267	-103.4177322	1.5682820	4.93	7.5686340
20.6068267	-103.4177322	0.4022464	5.08	5.8821868
20.6068286	-103.4177322	-0.0502808	4.93	9.7675933
20.6068286	-103.4177322	1.0104045	4.98	24.1931457
20.6068286	-103.4177322	1.0918116	5.13	45.3206329
20.6068267	-103.4177322	0.7829439	4.98	67.6325302
20.6068267	-103.4177322	0.7494234	5.03	88.1851806
20.6068286	-103.4177322	0.4309783	4.95	102.2230529
20.6068305	-103.4177322	0.3328110	4.95	107.3145294
20.6068325	-103.4177322	0.0502808	5.00	106.7654647
20.6068363	-103.4177322	0.6129469	4.95	103.8871307
20.6068363	-103.4177322	-0.2801359	5.10	100.5184860
20.6068382	-103.4177322	-1.0558967	4.95	99.0384597
20.6068401	-103.4177398	-0.4884420	5.05	100.7564620
20.6068458	-103.4177398	-0.5171740	4.93	103.1170425
20.6068496	-103.4177474	-0.2729529	4.93	104.6792144
20.6068534	-103.4177474	-0.4453442	5.08	104.3274307
20.6068553	-103.4177474	0.1843629	5.05	102.1405639
20.6068592	-103.4177551	-0.1676027	5.05	100.1935958
20.6068649	-103.4177551	1.3480042	4.95	101.9849777
20.6068649	-103.4177627	0.1340821	4.95	103.3439788
20.6068649	-103.4177627	0.2514040	5.05	104.0738677
20.6068668	-103.4177703	-0.4501328	4.95	101.4102401
20.6068668	-103.4177703	-1.0702626	5.05	100.9705657
20.6068649	-103.4177703	1.0056159	4.93	101.8684310
20.6068649	-103.4177703	0.7206914	5.10	103.4563674
20.6068649	-103.4177703	-0.0335205	4.95	104.3923416
20.6068630	-103.4177780	-0.8475906	5.03	102.2334594
20.6068649	-103.4177780	-0.8595623	4.98	102.7220916
20.6068630	-103.4177780	0.6201298	5.08	103.6859436
20.6068649	-103.4177856	0.8667451	4.90	105.0838394
20.6068649	-103.4177856	0.1029559	4.95	106.4537811
20.6068630	-103.4177856	0.1771799	5.08	103.8619918
20.6068630	-103.4177932	-0.8763225	4.95	103.0837249
20.6068611	-103.4177932	-1.0199818	5.08	103.3812179
20.6068630	-103.4177932	1.1588526	4.98	103.4981765
20.6068649	-103.4178009	0.2394324	4.93	104.2037048
20.6068649	-103.4178009	1.2258937	4.95	101.1729660
20.6068649	-103.4178009	-0.4884420	5.10	100.9769744
20.6068649	-103.4178085	-0.9768840	4.93	100.1320114
20.6068668	-103.4178085	1.2330766	4.95	100.4305343
20.6068668	-103.4178161	0.2490097	5.03	100.7617263
20.6068649	-103.4178161	2.6433334	4.95	97.7184143
20.6068649	-103.4178161	0.3711202	5.05	97.8563690
20.6068649	-103.4178161	0.2202778	5.03	98.3694000
20.6068630	-103.4178161	-0.0263376	4.98	99.8357238
20.6068592	-103.4178161	0.3304167	5.15	100.3480682
20.6068553	-103.4178161	2.5595319	4.98	98.8578186
20.6068534	-103.4178237	0.0790127	4.85	97.1428298
20.6068496	-103.4178237	0.0814070	5.08	97.7612380
20.6068477	-103.4178237	-0.9792784	5.08	99.8642959
20.6068477	-103.4178237	-0.4812591	5.00	101.1050567
20.6068439	-103.4178237	1.2737802	4.93	99.8094558
20.6068382	-103.4178314	0.1628140	4.95	98.6155395
20.6068344	-103.4178314	0.4333726	5.08	97.4631195
20.6068325	-103.4178314	-0.3471770	4.95	99.4001235
20.6068305	-103.4178314	-0.5339342	4.98	100.8996887
20.6068305	-103.4178390	0.2322494	5.10	100.8239822
20.6068305	-103.4178390	0.4692874	5.05	97.6577529
20.6068286	-103.4178390	-0.5961866	4.83	97.0028305
20.6068267	-103.4178466	0.5099909	4.98	98.0031890
20.6068286	-103.4178466	-0.3304167	5.13	98.9552688
20.6068305	-103.4178543	-0.7278744	4.93	98.9123229
20.6068305	-103.4178543	0.5937923	5.08	95.8098144
20.6068267	-103.4178543	0.0383092	4.98	96.1017532
20.6068267	-103.4178543	1.0127989	5.08	96.7921676
20.6068248	-103.4178543	-0.7685780	5.05	100.4394683
20.6068229	-103.4178543	-0.7111142	4.95	101.0389556
20.6068210	-103.4178619	0.5626661	5.08	97.8302459
20.6068191	-103.4178619	0.3375997	4.93	96.4134979
20.6068191	-103.4178619	0.5195683	4.98	97.4909210
20.6068172	-103.4178695	-1.0151932	5.08	99.8482742
20.6068172	-103.4178695	0.0071830	4.93	100.3567886
20.6068153	-103.4178695	0.5459058	5.10	96.9059219
20.6068153	-103.4178771	0.0838013	4.93	95.3736648
20.6068153	-103.4178771	1.4341999	5.10	97.5324554
20.6068153	-103.4178848	-0.3112621	4.95	98.0416183
20.6068096	-103.4178848	-0.9002657	5.05	97.0269546
20.6068096	-103.4178848	0.4285840	4.98	94.5190734
20.6068058	-103.4178848	-0.1053502	4.93	93.6736602
20.6068058	-103.4178924	1.7287016	5.13	95.5348739
20.6068058	-103.4178924	-0.6847766	4.98	97.6415710
20.6068058	-103.4178924	-0.3926691	4.93	98.6032104
20.6068038	-103.4178924	0.7518177	4.98	96.1973342
20.6068019	-103.4178924	-0.0359149	5.08	95.1547164
20.6068000	-103.4178924	-0.4621045	4.93	97.2411956
20.6068000	-103.4178924	-1.1085718	5.00	99.7670059
20.6067981	-103.4178924	-0.0957730	5.08	100.3817214
20.6067962	-103.4179000	1.0989946	4.95	98.6432266
20.6067962	-103.4179000	0.0957730	5.13	97.8445129
20.6067962	-103.4179000	-0.0550694	4.95	99.7694549
20.6067981	-103.4179000	-0.6536503	4.95	100.6943740
20.6067962	-103.4179077	0.0909843	5.00	100.1295166
20.6067924	-103.4179077	0.9313919	5.08	97.5447769
20.6067943	-103.4179077	-0.2107005	4.85	98.1738281
20.6068000	-103.4179153	-0.2130948	5.13	100.1351852
20.6068038	-103.4179153	-1.2163164	4.95	101.7978134
20.6068038	-103.4179229	-0.9409692	4.93	101.4123001
20.6068038	-103.4179229	0.2154891	4.98	99.7758712
20.6068019	-103.4179306	-0.7350574	4.67	98.1554565
20.6068038	-103.4179306	0.7542119	5.29	98.7072753
20.6068038	-103.4179306	-0.9409692	5.08	100.4796447
20.6068038	-103.4179306	-0.9337862	4.98	100.0310668
20.6068058	-103.4179306	0.9505465	4.95	96.5403823
20.6068077	-103.4179382	-0.5411171	5.10	94.9384384
20.6068058	-103.4179382	1.5994082	4.98	96.8753890
20.6068077	-103.4179458	2.1764402	5.08	97.6260147
20.6068096	-103.4179458	-0.2107005	4.95	98.5571365
20.6068153	-103.4179534	2.1453139	4.83	95.6639480
20.6068153	-103.4179611	-0.0742240	5.08	97.7480087
20.6068153	-103.4179611	0.1268991	5.05	108.7985382
20.6068172	-103.4179687	1.8388405	4.98	129.1630249
20.6068172	-103.4179687	1.7861654	5.10	150.9452056
20.6068153	-103.4179687	1.2737802	4.95	168.4419403
20.6068153	-103.4179687	0.7877325	4.90	-179.0604248
20.6068153	-103.4179687	0.1747856	5.13	-174.1854705
20.6068153	-103.4179687	0.3830918	4.95	-174.5974273
20.6068134	-103.4179687	0.1652083	4.95	-177.0670776
20.6068115	-103.4179611	-0.5770320	4.95	-178.2235107
20.6068115	-103.4179687	0.2226721	5.10	-176.4126281
20.6068134	-103.4179687	0.2466153	4.83	-174.4562683
20.6068096	-103.4179687	-0.1628140	5.08	-174.1567840
20.6068096	-103.4179687	1.1540640	4.98	-174.4880523
20.6068058	-103.4179687	0.9242090	5.08	-175.9785461
20.6068058	-103.4179687	-0.0023943	4.95	-177.4467315
20.6068038	-103.4179687	2.0088376	5.10	-176.0712280
20.6068058	-103.4179687	-0.4214010	4.93	-174.1762390
20.6068058	-103.4179687	-0.1460537	4.95	-173.9354858
20.6068058	-103.4179763	0.4022464	5.10	-175.7328948
20.6068038	-103.4179763	-0.1221105	4.93	-176.4118041
20.6068019	-103.4179763	0.7159028	5.05	-174.7573699
20.6068000	-103.4179763	0.5291456	4.98	-173.8655853
20.6067981	-103.4179763	-0.0287319	5.08	-172.4169158
20.6068000	-103.4179763	0.9864614	5.05	-175.0064697
20.6068019	-103.4179763	-0.9194203	4.95	-175.1319580
20.6068038	-103.4179763	-0.5818207	4.95	-172.9735107
20.6068038	-103.4179763	1.4653260	5.05	-172.2020721
20.6068038	-103.4179763	-0.3208394	5.08	-171.6737060
20.6068038	-103.4179763	3.0743117	4.95	-175.7884521
20.6068038	-103.4179763	-0.4046407	5.05	-177.2487335
20.6068038	-103.4179763	-0.4621045	4.95	-178.4680786
20.6068038	-103.4179763	-0.1652083	4.98	-176.7550506
20.6068019	-103.4179840	-0.5674547	4.95	-175.0946502
20.6068019	-103.4179840	1.6257457	4.95	-176.7677764
20.6068000	-103.4179840	-0.3423883	5.13	-176.6542358
20.6068000	-103.4179840	-0.1580254	5.08	-177.0398254
20.6067962	-103.4179840	0.2466153	4.83	-176.4136505
20.6067924	-103.4179840	0.1915459	4.98	-176.3161315
20.6067886	-103.4179840	1.4820864	5.05	-178.2083740
20.6067867	-103.4179840	-0.7877325	5.00	-178.8910522
20.6067867	-103.4179916	-0.0814070	5.08	-177.2801208
20.6067848	-103.4179916	0.7398461	4.93	-175.2099456
20.6067848	-103.4179916	-0.1699970	5.03	-172.4860076
20.6067771	-103.4179916	1.5419445	5.00	-175.2567138
20.6067733	-103.4179916	-0.6033696	5.08	-176.9378356
20.6067695	-103.4179916	0.2298551	4.90	-175.4787750
20.6067657	-103.4179992	0.3902748	5.05	-173.4317779
